,Company,Date,Open,High,Low,Adj Close,Volume,H-L,O-AdjC,7 Day MA,14 Day MA,21 Day MA,7 Days Standard Deviation,Increase
1589,WMT,2016-04-27,69.489998,69.779999,68.989998,61.40937,5147300,0.7900010000000037,8.080627999999997,7096571.428571428,8758428.57142857,11054361.904761905,2329128.154306601,False
1735,COST,2016-11-22,151.929993,153.050003,151.210007,136.084045,1954200,1.8399960000000135,15.845947999999993,1899128.5714285714,2359292.8571428573,2431457.1428571427,557875.0441612882,False
2494,WMT,2019-11-29,119.139999,119.970001,119.0,114.786186,3157300,0.9700009999999963,4.353813000000002,4927028.571428572,4773050.0,4603238.095238095,1038462.8320115206,True
2434,WMT,2019-09-05,117.669998,117.959999,115.269997,111.268097,5826400,2.6900019999999927,6.401901000000009,5200128.571428572,5585735.714285715,5167485.714285715,605106.7809292263,False
134,WMT,2010-07-16,50.150002,50.330002,49.52,37.949806,15922200,0.8100019999999972,12.200195999999998,13650842.857142856,12354285.714285715,11427571.42857143,1703871.444561425,False
813,SPTN,2013-03-28,17.709999,17.790001,17.48,13.357475,48900,0.31000099999999975,4.352523999999999,61242.857142857145,55521.42857142857,52195.23809523809,25632.8392687894,True
1686,KR,2016-09-14,30.950001,31.110001,30.66,27.507072,9834000,0.4500010000000003,3.4429289999999995,10441385.714285715,11184321.42857143,13358580.952380951,1980553.6790277117,True
2375,SPTN,2019-06-12,11.55,11.93,11.22,10.411112,286400,0.7099999999999991,1.1388880000000015,227328.57142857142,336871.4285714286,306985.71428571426,64430.776015497315,True
530,TGT,2012-02-09,52.630001,52.790001,52.349998,39.742069,3284600,0.44000299999999726,12.887932,3974414.285714286,6524985.714285715,6072280.952380952,738190.4427692886,False
1135,VLGEA,2014-07-09,23.51,23.91,23.51,17.717592,8800,0.3999999999999986,5.792408000000002,10414.285714285714,12850.0,12195.238095238095,2572.618772173362,False
70,SPTN,2010-04-15,15.91,16.110001,15.83,11.654076,73900,0.2800010000000004,4.255924,154000.0,141000.0,148090.47619047618,103602.82676783348,False
1732,KR,2016-11-17,32.970001,33.59,32.59,30.136003,10298900,1.0,2.8339980000000047,5733642.857142857,8849978.57142857,9010880.952380951,2108454.1763760364,False
1911,WMK,2017-08-07,47.310001,47.349998,46.720001,41.755249,30800,0.6299969999999959,5.554752000000001,59614.28571428572,54007.142857142855,56676.19047619047,32758.921514230446,False
1018,WMT,2014-01-21,76.25,76.389999,74.860001,63.210552,8971100,1.5299980000000062,13.039448,7672814.285714285,7756328.571428572,7186995.238095238,1503889.810200365,False
501,BIG,2011-12-28,38.419998,38.470001,37.77,30.649502,320300,0.7000010000000003,7.770496000000001,732300.0,774700.0,991690.4761904762,367749.9072545284,True
1218,WMT,2014-11-04,76.489998,77.370003,76.279999,65.640358,6904900,1.0900039999999933,10.849639999999994,7390500.0,8994600.0,8316204.761904762,2574931.4332063845,True
219,KR,2010-11-15,11.515,11.58,11.425,9.332712,8161800,0.15499999999999936,2.182288,10725114.285714285,19418057.14285714,21324780.95238095,2325069.04317059,False
2083,BIG,2018-04-13,42.619999,42.639999,41.709999,36.611774,1407700,0.9299999999999997,6.008225000000003,1596557.142857143,1274735.7142857143,1227838.0952380951,244571.6947595347,True
1705,VLGEA,2016-10-11,31.549999,31.799999,31.389999,25.785015,28100,0.41000000000000014,5.764983999999998,50228.57142857143,56385.71428571428,75300.0,16206.587222106791,True
1,WMT,2010-01-05,54.09,54.189999,53.57,40.555748,15648400,0.619999,13.534252000000002,13226700.0,14344385.714285715,14820700.0,1714276.2104498462,False
1607,BIG,2016-05-23,42.07,43.610001,41.939999,35.194378,2016300,1.6700019999999967,6.875622,2903257.1428571427,2062157.142857143,1806152.380952381,1932150.3282665168,True
475,IMKTA,2011-11-18,15.04,15.27,15.0,11.795885,22200,0.2699999999999996,3.244114999999999,38771.42857142857,50485.71428571428,56709.52380952381,14856.428554257416,False
1069,KR,2014-04-03,22.665001,22.735001,22.385,19.532856,8943200,0.3500009999999989,3.1321450000000013,8732200.0,7677842.857142857,7459038.095238095,597850.2631452604,False
792,WMK,2013-02-27,40.900002,41.32,40.869999,32.58136,21800,0.4500010000000003,8.318642000000004,19285.714285714286,20050.0,18714.285714285714,4770.872508231164,False
1344,VLGEA,2015-05-07,32.5,33.060001,32.25,25.272781,38900,0.8100009999999997,7.227219000000002,24471.428571428572,21428.571428571428,23485.714285714286,10579.861501350342,False
2476,TGT,2019-11-04,108.5,109.160004,108.209999,104.099129,3195600,0.9500050000000044,4.400870999999995,3504914.285714286,6924450.0,6426100.0,809420.2977238382,True
858,BIG,2013-06-03,34.02,34.240002,33.009998,26.969292,1164900,1.2300039999999939,7.050708000000004,1093000.0,861150.0,935880.9523809524,519585.0047324857,False
1730,WMK,2016-11-15,62.040001,63.450001,60.860001,55.663818,79000,2.5900000000000034,6.3761829999999975,114914.28571428571,87885.71428571429,72638.09523809524,161543.27530392088,False
76,COST,2010-04-23,60.07,60.48,60.0,44.88063,4017400,0.4799999999999969,15.189370000000004,3742742.8571428573,5508457.142857143,5358400.0,683130.7255300886,False
1158,IMKTA,2014-08-11,24.959999,25.790001,24.959999,22.270094,40000,0.8300020000000004,2.6899049999999995,31742.85714285714,28878.571428571428,34766.666666666664,13079.1936342593,False
710,WMK,2012-10-25,41.150002,41.259998,40.919998,32.264,39400,0.3400000000000034,8.886001999999998,39128.57142857143,39771.42857142857,33614.28571428572,35819.29704525658,False
2077,BIG,2018-04-05,44.599998,44.689999,43.720001,38.702877,1411100,0.9699979999999968,5.8971209999999985,1523400.0,1544400.0,1319566.6666666667,354405.6432959272,False
1507,COST,2015-12-29,161.899994,163.229996,161.520004,143.342621,1169600,1.7099919999999997,18.557372999999984,2080114.2857142857,2268150.0,2343885.714285714,898833.3016091653,True
2071,WMK,2018-03-27,39.66,40.369999,38.830002,35.168808,98100,1.5399969999999996,4.491191999999998,124242.85714285714,92064.28571428571,82047.61904761905,52487.16461173714,True
1108,TGT,2014-05-30,55.919998,56.919998,55.889999,45.508621,6305300,1.0299989999999966,10.411377000000002,4386542.857142857,4824814.285714285,4893952.380952381,874647.679039383,False
1538,KR,2016-02-12,37.139999,38.34,36.91,34.103653,7527300,1.4300000000000068,3.0363460000000018,7446057.142857143,10223935.714285715,10435576.19047619,1815790.3944934541,True
264,KR,2011-01-20,10.725,10.92,10.725,8.818087,15043600,0.19500000000000028,1.9069129999999994,13732714.285714285,13370228.57142857,13561780.952380951,1944764.614055293,False
23,COST,2010-02-05,58.59,58.900002,58.07,43.539082,4793600,0.8300020000000004,15.050918000000003,4077357.1428571427,3465542.8571428573,3825295.238095238,493157.99513266067,False
1609,COST,2016-05-25,142.619995,145.679993,142.509995,128.097534,4156700,3.1699979999999925,14.522460999999993,4047700.0,3204764.285714286,2899928.5714285714,1623342.502369725,True
1862,WMK,2017-05-26,54.380001,54.380001,53.07,47.567581,59300,1.3100009999999997,6.812420000000003,68528.57142857143,69607.14285714286,71123.80952380953,16138.393820391198,False
2174,KR,2018-08-22,31.450001,31.99,31.35,29.487875,13288800,0.639999999999997,1.9621260000000014,8470000.0,8727221.42857143,11029214.285714285,2686382.1981031876,True
1755,IMKTA,2016-12-21,51.5,51.630001,50.5,46.169083,71400,1.130001,5.3309169999999995,52714.28571428572,48107.142857142855,46261.90476190476,19992.95794390962,False
2153,WMK,2018-07-24,52.509998,53.509998,52.09,47.446621,105700,1.4199979999999996,5.063377000000003,97528.57142857143,97771.42857142857,88838.09523809524,15508.49668368134,False
2286,SPTN,2019-02-04,20.860001,21.33,20.85,18.42956,92700,0.4799999999999969,2.430441000000002,90600.0,223628.57142857142,219257.14285714287,9712.14262074617,True
173,WMK,2010-09-10,35.93,35.93,35.66,25.003525,15800,0.2700000000000031,10.926475,33971.42857142857,33742.857142857145,33438.09523809524,17154.733981008965,True
1710,COST,2016-10-18,149.509995,149.619995,148.410004,132.502945,1847800,1.2099910000000023,17.007049999999992,2119785.714285714,2225578.5714285714,2604595.238095238,209784.70888420977,True
2278,IMKTA,2019-01-23,30.23,30.469999,29.57,28.76577,70100,0.8999990000000011,1.4642300000000006,60257.142857142855,54378.57142857143,51338.09523809524,13514.84444631766,True
730,TGT,2012-11-27,62.869999,63.380001,62.52,48.267944,5039900,0.8600009999999969,14.602055,5577957.142857143,5153235.714285715,5243466.666666667,1572777.7745642469,True
1692,WMK,2016-09-22,52.810001,53.349998,52.490002,46.494244,37200,0.8599960000000024,6.315756999999998,37685.71428571428,47221.42857142857,42909.52380952381,8466.982692693267,False
1332,TGT,2015-04-21,81.57,81.779999,81.07,66.688011,2929400,0.7099990000000105,14.88198899999999,4290257.142857143,4034742.8571428573,4624295.238095238,1152451.869285832,True
1448,SPTN,2015-10-05,25.780001,26.389999,25.780001,21.019993,122200,0.6099980000000009,4.760007999999999,134200.0,116078.57142857143,116209.52380952382,30330.795288899742,False
1356,SPTN,2015-05-26,31.57,31.9,31.15,24.918608,221600,0.75,6.651392000000001,294157.14285714284,216678.57142857142,194947.61904761905,95644.98130576216,True
835,TGT,2013-04-30,70.540001,70.639999,70.129997,54.744015,2877600,0.5100020000000001,15.795986000000006,4207085.714285715,4100271.4285714286,5065014.285714285,2258701.275024194,False
1626,KR,2016-06-20,35.299999,35.669998,34.709999,30.9751,9017900,0.9599989999999963,4.3248989999999985,13419271.42857143,10781250.0,9288814.285714285,3696287.2061857213,False
2397,BIG,2019-07-15,24.700001,25.07,23.040001,21.568468,2409100,2.029999,3.131533000000001,2336257.1428571427,1678442.857142857,1426642.857142857,709455.040067763,True
111,WMK,2010-06-14,33.740002,33.740002,33.099998,23.079615,71000,0.6400039999999976,10.660386999999997,71400.0,85114.28571428571,78123.80952380953,32197.826013568058,True
534,TGT,2012-02-15,52.27,52.41,51.509998,39.295753,4806900,0.9000019999999935,12.974247000000005,7372771.428571428,7098542.857142857,6313352.380952381,3905848.647756806,True
1388,VLGEA,2015-07-10,32.330002,32.48,31.5,24.756941,26500,0.9799999999999969,7.573060999999999,26028.571428571428,24942.85714285714,23019.04761904762,8035.406343305908,True
708,SPTN,2012-10-23,14.24,14.44,14.04,10.709788,53800,0.40000000000000036,3.5302120000000006,101814.28571428571,95164.28571428571,82119.04761904762,51191.41748857709,False
2082,COST,2018-04-12,185.5,190.039993,185.490005,177.651825,2841600,4.549988000000013,7.848174999999998,2302400.0,1945178.5714285714,1971161.9047619049,474165.62808489485,True
1806,IMKTA,2017-03-08,44.75,45.299999,44.349998,40.957321,36700,0.9500010000000003,3.7926789999999997,32742.85714285714,36100.0,35966.666666666664,7582.471730974036,False
1910,COST,2017-08-04,158.339996,158.440002,155.830002,145.893387,3117900,2.609999999999985,12.446609000000024,2450600.0,2399742.8571428573,3129471.4285714286,409128.56170157564,True
1882,SPTN,2017-06-26,25.690001,25.950001,25.01,20.765005,374100,0.9400009999999988,4.924996,274614.28571428574,253100.0,221261.90476190476,95536.67102324677,True
12,BIG,2010-01-21,30.23,30.5,29.92,24.39963,1857600,0.5799999999999983,5.830370000000002,1338914.2857142857,1188121.4285714286,1099976.1904761905,365974.7939352086,False
77,BIG,2010-04-26,41.419998,41.419998,40.779999,33.129993,1194000,0.6399990000000031,8.290005,1501500.0,1749600.0,1649961.9047619049,280149.81706222834,False
1623,SPTN,2016-06-15,28.780001,29.0,28.48,23.301746,118200,0.5199999999999996,5.478254999999997,150700.0,217835.7142857143,192738.09523809524,57799.70341001513,True
1537,VLGEA,2016-02-11,24.190001,24.469999,24.139999,19.217121,11900,0.33000000000000185,4.97288,40785.71428571428,38642.857142857145,41819.04761904762,26800.02284494914,True
1917,IMKTA,2017-08-15,26.75,27.6,26.5,25.123487,115200,1.1000000000000014,1.6265129999999992,131985.7142857143,193928.57142857142,184690.47619047618,50851.869710574305,False
452,KR,2011-10-18,11.17,11.415,11.125,9.416429,8680400,0.28999999999999915,1.753570999999999,8716314.285714285,9928714.285714285,9239942.857142856,1427505.8002669967,False
825,WMT,2013-04-16,78.230003,78.860001,78.029999,64.418182,6854400,0.8300019999999932,13.811820999999995,8007785.714285715,7015271.428571428,7032128.571428572,2685705.8233909234,False
433,KR,2011-09-21,11.16,11.235,10.87,9.010619,14327000,0.3650000000000002,2.149381,15706314.285714285,14581928.57142857,13102400.0,3342378.8292722516,False
763,BIG,2013-01-15,28.6,29.92,28.5,24.14023,1374500,1.4200000000000017,4.4597700000000025,1502900.0,1495735.7142857143,2119800.0,1184879.9698100828,False
2167,BIG,2018-08-13,47.639999,47.849998,47.099998,41.54245,771300,0.75,6.097549000000001,820485.7142857143,1076650.0,1799214.2857142857,111787.72522152906,True
1472,COST,2015-11-06,156.490005,157.960007,155.669998,138.481537,1749800,2.2900089999999977,18.008467999999993,1928942.857142857,2069057.142857143,2153942.8571428573,292122.6839000689,False
1457,WMT,2015-10-16,59.470001,59.490002,58.369999,51.282097,26195100,1.120002999999997,8.187904000000003,15144442.857142856,13431985.714285715,12080819.047619049,5054821.285199519,False
456,COST,2011-10-24,84.830002,85.18,84.160004,64.19796,3025600,1.0199960000000061,20.632042,2733771.4285714286,2598935.714285714,2435666.6666666665,569439.1569512829,False
1499,BIG,2015-12-16,38.700001,38.880001,38.150002,32.19067,778400,0.7299989999999994,6.509331000000003,768671.4285714285,744621.4285714285,905800.0,355499.23734813,False
1848,VLGEA,2017-05-08,26.530001,26.940001,26.280001,21.991949,23300,0.6600000000000001,4.538051999999997,20514.285714285714,20864.285714285714,22514.285714285714,5595.515697267531,False
2141,WMT,2018-07-06,84.199997,84.870003,83.82,79.301216,5613700,1.0500030000000038,4.898781,5651114.285714285,5411542.857142857,5467209.523809524,716271.2264190977,True
602,WMK,2012-05-23,44.450001,44.700001,43.799999,34.382797,65000,0.9000020000000006,10.067204000000004,46571.42857142857,46607.142857142855,47533.333333333336,8845.776116432115,True
2124,WMT,2018-06-12,84.32,84.589996,83.470001,78.916473,8061700,1.119995000000003,5.403526999999997,8608842.857142856,9446778.57142857,8284623.80952381,1800651.4272476446,False
1477,TGT,2015-11-13,73.709999,73.709999,71.540001,59.821026,8161000,2.1699979999999925,13.888972999999993,10143557.142857144,7779285.714285715,6723366.666666667,6221844.137474067,True
2257,WMT,2018-12-20,90.110001,90.110001,86.139999,82.825691,16373800,3.970001999999994,7.284309999999991,10599314.285714285,9236678.57142857,8288557.142857143,3514418.551147979,False
16,WMK,2010-01-27,35.57,35.990002,35.57,24.507841,34400,0.42000199999999666,11.062159000000001,52571.42857142857,58207.142857142855,50519.04761904762,12267.228617710836,False
2063,WMK,2018-03-15,38.380001,38.509998,37.639999,34.221466,77300,0.869999,4.1585350000000005,127385.71428571429,124742.85714285714,104514.28571428571,35644.57195989428,True
2155,IMKTA,2018-07-26,28.450001,29.4,28.450001,27.324362,66100,0.9499989999999983,1.1256389999999996,63100.0,93542.85714285714,96747.61904761905,5955.069868847648,False
708,IMKTA,2012-10-23,15.85,15.96,15.61,12.78496,28700,0.3500000000000014,3.0650399999999998,30571.428571428572,28471.428571428572,27266.666666666668,19374.336064990297,False
788,IMKTA,2013-02-21,19.07,19.5,18.879999,16.479649,48100,0.6200009999999985,2.590351000000002,76242.85714285714,52150.0,45661.90476190476,75212.80014812936,True
259,WMK,2011-01-12,40.049999,40.09,39.77,28.192924,18800,0.3200000000000003,11.857074999999998,24042.85714285714,27914.285714285714,26214.285714285714,2683.737874605461,False
2265,TGT,2019-01-03,66.129997,66.629997,65.410004,61.140213,4562200,1.2199930000000023,4.989784,6962771.428571428,5770992.857142857,5411033.333333333,3018131.3697216627,True
1536,SPTN,2016-02-10,19.42,22.65,19.190001,15.499063,170800,3.459999,3.920937000000002,160014.2857142857,220914.2857142857,234823.80952380953,25690.544595875213,True
1647,BIG,2016-07-20,52.360001,53.0,52.09,44.448261,517800,0.9099999999999966,7.911739999999995,828557.1428571428,969807.1428571428,911304.7619047619,287648.10275822814,False
1770,BIG,2017-01-13,50.669998,51.259998,50.240002,42.80764,550100,1.0199960000000061,7.862358,684500.0,749850.0,822290.4761904762,147524.41928614493,False
845,KR,2013-05-14,17.014999,17.41,17.014999,14.934608,7516800,0.3950010000000006,2.0803909999999988,7645828.571428572,6959442.857142857,7693409.523809524,2157314.2758759,True
263,SPTN,2011-01-19,15.69,15.69,15.16,11.135495,87200,0.5299999999999994,4.554504999999999,93785.71428571429,111828.57142857143,108061.90476190476,22173.048541701544,False
2417,VLGEA,2019-08-12,24.76,25.09,24.620001,22.492249,21600,0.4699990000000014,2.2677510000000005,28457.14285714286,23578.571428571428,23061.904761904763,9557.1748878387,True
2415,BIG,2019-08-08,23.83,24.25,23.469999,22.023497,800600,0.7800009999999986,1.8065029999999993,1012828.5714285715,1031378.5714285715,1711333.3333333333,202959.74065447217,False
257,WMT,2011-01-10,53.650002,54.110001,53.540001,41.519768,10479300,0.5700000000000003,12.130234000000002,11233771.42857143,12910400.0,12250190.476190476,1479039.2023340072,True
1309,WMT,2015-03-18,81.980003,82.959999,81.160004,70.933006,10252300,1.7999949999999956,11.04699699999999,8086914.285714285,7193171.428571428,6726109.523809524,2261719.165608682,False
171,SPTN,2010-09-08,13.25,13.44,13.13,9.654513,47400,0.3099999999999987,3.5954870000000003,68985.71428571429,82500.0,94728.57142857143,29889.626894934092,True
2005,BIG,2017-12-19,55.790001,56.41,55.189999,47.779976,640800,1.2200009999999963,8.010024999999999,720585.7142857143,898364.2857142857,966095.2380952381,136460.09807759535,False
1138,WMK,2014-07-14,44.720001,44.790001,44.5,36.724228,15400,0.2900009999999966,7.995773000000007,23514.285714285714,23714.285714285714,21085.714285714286,8000.6122214720135,False
2008,VLGEA,2017-12-22,23.389999,23.41,23.0,19.667261,28700,0.41000000000000014,3.7227379999999997,32985.71428571428,27042.85714285714,26595.238095238095,8493.430834882849,False
399,WMK,2011-08-03,39.740002,40.68,39.57,29.095371,23400,1.1099999999999994,10.644630999999997,52585.71428571428,42692.857142857145,46580.95238095238,17913.31735819779,False
202,WMT,2010-10-21,53.689999,54.34,53.59,41.521961,9602200,0.75,12.168038000000003,8984457.142857144,9473821.42857143,10867666.666666666,2109263.2450063443,True
1049,WMK,2014-03-06,49.779999,49.889999,49.240002,40.26432,24500,0.6499970000000062,9.515678999999999,17985.714285714286,17914.285714285714,18657.14285714286,6895.636005356384,False
2291,COST,2019-02-11,208.649994,208.919998,206.759995,198.440155,2376600,2.160002999999989,10.209838999999988,1991585.7142857143,1892392.857142857,2359095.238095238,385138.3477904732,True
1518,WMT,2016-01-14,62.0,63.619999,61.82,55.373352,12934900,1.7999989999999997,6.626648000000003,13234257.142857144,12903042.857142856,13030952.38095238,2353099.33786858,False
1106,WMK,2014-05-28,45.73,46.970001,45.73,38.309872,119900,1.2400010000000066,7.420127999999998,132128.57142857142,78885.71428571429,59309.52380952381,104996.96205517724,True
462,VLGEA,2011-11-01,27.549999,29.92,27.540001,18.703279,17800,2.3799990000000015,8.846720000000001,9728.57142857143,10521.42857142857,11976.190476190477,4628.395058368131,True
1864,VLGEA,2017-05-31,25.01,25.01,24.879999,20.585392,30200,0.13000100000000003,4.424608000000003,29585.714285714286,38757.142857142855,39585.71428571428,7419.16987490198,True
141,COST,2010-07-27,56.490002,57.360001,56.389999,42.798012,6930000,0.9700019999999938,13.691989999999997,3945857.1428571427,3444414.285714286,3384595.238095238,1290151.871300588,False
1451,IMKTA,2015-10-08,46.580002,48.049999,45.650002,42.899101,119800,2.399996999999999,3.6809009999999986,142371.42857142858,123407.14285714286,121961.90476190476,49652.03820548743,True
530,SPTN,2012-02-09,18.33,18.68,17.790001,13.286992,58600,0.8899989999999995,5.043007999999999,172600.0,152028.57142857142,139157.14285714287,123168.32848933667,False
1115,VLGEA,2014-06-10,23.559999,23.889999,23.32,17.444258,7500,0.5699989999999993,6.115741,12700.0,25535.714285714286,22738.095238095237,4558.508528016592,False
1522,IMKTA,2016-01-21,36.099998,36.48,34.970001,32.419369,188700,1.5099989999999934,3.680628999999996,115485.71428571429,125307.14285714286,129700.0,39909.98545195814,True
362,WMT,2011-06-10,53.669998,53.84,52.689999,41.296291,14585400,1.1500010000000032,12.373707000000003,14108285.714285715,13512464.285714285,12163395.238095239,3397766.8537810333,False
1354,WMK,2015-05-21,43.57,43.77,43.299999,36.675652,35000,0.47000100000000344,6.894348000000001,28242.85714285714,32250.0,32438.095238095237,6684.065730816654,True
822,VLGEA,2013-04-11,33.75,33.860001,33.529999,24.248352,6900,0.33000200000000035,9.501648,14571.42857142857,14007.142857142857,14080.952380952382,5436.047483686833,False
174,KR,2010-09-13,10.7,10.7,10.465,8.553734,11989400,0.23499999999999943,2.146265999999999,13985742.857142856,12531242.857142856,12991619.047619049,3783988.1994897327,True
916,KR,2013-08-23,18.605,18.785,18.549999,16.168453,6456800,0.23500100000000046,2.436547000000001,6231914.285714285,7857714.285714285,8671295.238095239,1303618.3089808933,False
1372,WMT,2015-06-17,72.629997,72.900002,72.339996,62.904633,5703900,0.5600060000000013,9.725364000000006,7946942.857142857,8723900.0,7885800.0,2887590.7054928993,True
1740,IMKTA,2016-11-30,46.900002,47.299999,45.849998,41.963589,45800,1.4500010000000003,4.936413000000002,53142.857142857145,66121.42857142857,61680.95238095238,16657.71868644487,True
532,KR,2012-02-13,11.885,11.89,11.74,9.845136,11825200,0.15000000000000036,2.0398639999999997,8904857.142857144,14395714.285714285,12748419.047619049,2298072.4711046387,True
1779,KR,2017-01-27,33.740002,33.740002,32.990002,29.992153,5338700,0.75,3.7478489999999987,4991314.285714285,6789585.714285715,7197019.047619048,859614.0420121637,True
397,IMKTA,2011-08-01,15.88,16.4,15.5,12.392644,49400,0.8999999999999986,3.487356,52171.42857142857,55078.57142857143,50828.57142857143,21024.116375908765,False
440,IMKTA,2011-09-30,14.33,14.56,14.24,10.906752,35100,0.3200000000000003,3.423248000000001,48657.142857142855,40678.57142857143,44585.71428571428,19904.0453277258,False
1703,BIG,2016-10-07,46.93,47.509998,46.549999,39.803932,541400,0.9599990000000034,7.1260679999999965,789471.4285714285,792450.0,811709.5238095238,186608.80942523063,False
1940,SPTN,2017-09-18,25.219999,25.32,24.74,20.831123,197200,0.5800000000000018,4.388876,198542.85714285713,177357.14285714287,163085.7142857143,51631.686205354206,True
1893,SPTN,2017-07-12,26.17,26.780001,25.889999,21.485321,247400,0.8900019999999991,4.684679000000003,174157.14285714287,162442.85714285713,149490.47619047618,40694.361039438416,True
499,IMKTA,2011-12-23,15.0,15.16,14.9,11.617627,36400,0.2599999999999998,3.3823729999999994,54742.857142857145,48842.857142857145,51661.90476190476,19637.417428605677,False
375,WMT,2011-06-29,52.619999,52.790001,52.43,41.233616,8866800,0.3600009999999969,11.386383000000002,9653600.0,9805221.42857143,9702942.857142856,1400702.8093068136,True
384,TGT,2011-07-13,51.27,51.310001,50.759998,37.879013,6394300,0.5500029999999967,13.390987000000003,6698871.428571428,6293321.428571428,7962814.285714285,804514.8399843859,False
1093,IMKTA,2014-05-08,26.450001,26.610001,25.799999,22.831184,51500,0.8100020000000008,3.618817,68557.14285714286,58978.57142857143,60328.57142857143,20784.46240707275,True
932,BIG,2013-09-17,37.130001,37.560001,37.110001,30.430632,532500,0.45000000000000284,6.699369000000001,543742.8571428572,439571.4285714286,416200.0,179323.33811257457,True
509,VLGEA,2012-01-10,29.0,29.49,28.82,19.776899,16600,0.6699999999999982,9.223101,15657.142857142857,16928.571428571428,15628.57142857143,12014.973651104472,False
1120,TGT,2014-06-17,57.599998,58.619999,57.509998,46.639114,6618700,1.110000999999997,10.960884,4797028.571428572,4658507.142857143,4643142.857142857,1075352.6766524895,True
1588,WMT,2016-04-26,69.699997,69.889999,69.099998,61.303226,6648400,0.7900010000000037,8.396770999999994,6890485.714285715,8506042.857142856,11025052.38095238,2295602.501323265,True
1237,TGT,2014-12-02,72.529999,73.400002,72.379997,59.568371,4142600,1.0200049999999976,12.961628000000005,4373614.285714285,4959750.0,4228538.095238095,1012523.2617131341,True
392,KR,2011-07-25,12.465,12.555,12.405,10.228521,13025400,0.15000000000000036,2.236478999999999,11450542.857142856,16539271.42857143,16188247.61904762,1798010.560001679,True
1964,WMT,2017-10-20,86.599998,87.449997,86.279999,80.628761,7617800,1.1699979999999925,5.971237000000002,7495228.571428572,6694214.285714285,9368014.285714285,1351230.0900759022,True
1752,TGT,2016-12-16,77.040001,78.370003,76.470001,66.477043,8217400,1.9000020000000006,10.562958000000009,4386257.142857143,4340821.428571428,5082519.047619048,2538118.887149718,True
784,VLGEA,2013-02-14,33.5,33.740002,33.060001,23.777302,4600,0.6800009999999972,9.722698000000001,18371.428571428572,15792.857142857143,14238.095238095239,13094.024186160459,False
1266,VLGEA,2015-01-14,27.860001,27.860001,27.34,21.161146,11300,0.5200010000000006,6.698855000000002,14400.0,18321.428571428572,16033.333333333334,2951.028876268653,True
1305,WMK,2015-03-12,49.459999,50.400002,48.220001,42.223396,34200,2.180000999999997,7.236603000000002,30400.0,29192.85714285714,31500.0,11051.825964195108,False
2093,IMKTA,2018-04-27,34.5,34.650002,34.0,32.211704,52700,0.6500020000000006,2.2882960000000026,99142.85714285714,123507.14285714286,118047.61904761905,26136.064691361255,False
332,TGT,2011-04-28,50.5,50.849998,50.119999,37.242832,4713700,0.7299989999999994,13.257168,8878000.0,7602235.714285715,7886700.0,2358664.7263713786,False
2405,IMKTA,2019-07-25,31.030001,31.59,31.02,30.087818,98300,0.5700000000000003,0.942183,49428.57142857143,69071.42857142857,82004.76190476191,21703.305494503715,True
1829,TGT,2017-04-10,53.48,54.34,53.400002,47.01944,4978100,0.9399980000000028,6.460559999999994,4858685.714285715,5299971.428571428,5421547.619047619,327723.42184300744,False
1047,COST,2014-03-04,116.610001,116.910004,115.849998,97.614449,1808300,1.0600060000000013,18.995552000000004,3233685.714285714,2830121.4285714286,2654733.3333333335,2341603.994474466,False
1217,IMKTA,2014-11-03,27.0,27.200001,26.639999,23.778666,38800,0.5600020000000008,3.221333999999999,31342.85714285714,31164.285714285714,34409.52380952381,7982.634213064747,True
925,TGT,2013-09-06,63.57,63.77,63.09,49.669777,3306400,0.6799999999999997,13.900222999999997,3933100.0,3926592.8571428573,3877519.0476190476,805958.5242784785,True
2515,BIG,2019-12-31,28.709999,29.08,28.52,26.748007,672600,0.5599999999999987,1.9619919999999986,1045450.0,1045450.0,1045450.0,372850.0,False
465,TGT,2011-11-04,52.07,52.349998,51.419998,39.119976,5265500,0.9299999999999997,12.950023999999999,4597271.428571428,5777921.428571428,5883614.285714285,778817.0108096835,True
1444,WMT,2015-09-29,63.75,64.040001,63.23,55.540367,7640100,0.8100010000000069,8.209632999999997,7341100.0,16568942.857142856,15347266.666666666,526306.6623719891,True
1512,COST,2016-01-06,158.360001,159.800003,157.630005,139.632599,2033400,2.1699979999999925,18.727402000000012,2547814.285714286,2589614.285714286,2652490.476190476,626678.1662716778,False
1572,WMT,2016-04-04,69.0,69.370003,68.919998,61.126305,6823400,0.4500049999999902,7.873694999999998,6598800.0,6704878.571428572,6774328.571428572,877502.1644254951,False
648,SPTN,2012-07-30,17.49,17.610001,17.4,13.077155,21900,0.21000100000000188,4.412844999999999,103128.57142857143,82192.85714285714,72400.0,60482.434623278714,False
1639,IMKTA,2016-07-08,38.900002,40.0,38.650002,36.188206,68900,1.3499979999999994,2.7117959999999997,53671.42857142857,46064.28571428572,57757.142857142855,15643.95951758234,True
1702,COST,2016-10-06,150.229996,150.639999,149.0,132.822861,2465500,1.6399989999999889,17.40713500000001,2019557.142857143,2051264.2857142857,2122919.0476190476,385309.1814453977,True
1677,VLGEA,2016-08-31,32.18,32.209999,31.83,25.799156,22200,0.3799990000000051,6.380844,20914.285714285714,21900.0,21533.333333333332,8288.79253164495,False
